Country,Age,isbn,average_rating,original_publication_year,title,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,price
 usa,54,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,33,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,35,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,38,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,57,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,17,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,49,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,40,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,34,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,26,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,27,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 canada,57,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 united kingdom,23,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,51,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,61,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,50,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,26,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 canada,38,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,31,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,28,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 malaysia,25,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 italy,36,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,62,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,37,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,28,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,29,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,37,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,25,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,27,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,41,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,25,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,32,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 usa,35,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 trinidad and tobago,31,038000321X,4.08,1974.0,Alive: The Story of the Andes Survivors,49300,455,1337,10066,20488,18285,3.97
 canada,16,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,18,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,14,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,52,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,15,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,30,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 canada,32,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,27,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 canada,18,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,37,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 canada,15,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,39,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,11,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,33,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,28,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,30,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,62,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,24,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 poland,17,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,23,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,38,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,18,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,18,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,17,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,34,006440630X,3.71,1995.0,The Midwife's Apprentice,33217,756,2537,10586,12275,7991,4.33
 usa,21,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,30,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 moldova,24,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,49,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,33,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,45,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,24,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,58,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,26,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,44,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 canada,37,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,34,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,25,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,39,044023655X,4.31,2001.0,"Kiss of the Highlander (Highlander, #4)",32793,237,746,4640,11623,17594,4.92
 usa,37,084230052X,4.26,1997.0,The Atonement Child,29250,321,949,4364,9593,15185,14.47
 usa,23,084230052X,4.26,1997.0,The Atonement Child,29250,321,949,4364,9593,15185,14.47
 usa,25,084230052X,4.26,1997.0,The Atonement Child,29250,321,949,4364,9593,15185,14.47
 usa,39,084230052X,4.26,1997.0,The Atonement Child,29250,321,949,4364,9593,15185,14.47
 usa,27,084230052X,4.26,1997.0,The Atonement Child,29250,321,949,4364,9593,15185,14.47
 usa,63,084230052X,4.26,1997.0,The Atonement Child,29250,321,949,4364,9593,15185,14.47
 malaysia,22,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,24,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,49,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,32,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 spain,39,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 spain,22,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,29,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 spain,23,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,27,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,35,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,27,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 portugal,29,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,24,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,26,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,31,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,28,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,36,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,29,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,35,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 spain,22,067172939X,3.96,1986.0,"Dark Angel (Casteel, #2)",14720,151,912,3867,4911,5523,7.38
 usa,18,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 germany,31,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,48,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,26,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,34,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,26,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,31,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,31,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,24,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,34,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,35,067103264X,3.86,1999.0,Storm of the Century: An Original Screenplay,14629,257,1120,4087,5005,4874,4.68
 usa,18,1569319014,4.42,1997.0,"One Piece, Volume 01: Romance Dawn (One Piece, #1)",67047,1561,2018,6936,13269,43919,10.00
 usa,15,1569319014,4.42,1997.0,"One Piece, Volume 01: Romance Dawn (One Piece, #1)",67047,1561,2018,6936,13269,43919,10.00
 usa,24,1569319014,4.42,1997.0,"One Piece, Volume 01: Romance Dawn (One Piece, #1)",67047,1561,2018,6936,13269,43919,10.00
 usa,21,1569319014,4.42,1997.0,"One Piece, Volume 01: Romance Dawn (One Piece, #1)",67047,1561,2018,6936,13269,43919,10.00
 usa,34,1569319014,4.42,1997.0,"One Piece, Volume 01: Romance Dawn (One Piece, #1)",67047,1561,2018,6936,13269,43919,10.00
 usa,18,1892213753,4.34,1998.0,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",12151,216,374,1690,2855,7228,47.00
 usa,18,1931514798,3.96,1996.0,"Kare Kano: His and Her Circumstances, Vol. 1",12863,495,978,2695,3203,5638,6.97
 usa,25,1931514798,3.96,1996.0,"Kare Kano: His and Her Circumstances, Vol. 1",12863,495,978,2695,3203,5638,6.97
 usa,15,1931514798,3.96,1996.0,"Kare Kano: His and Her Circumstances, Vol. 1",12863,495,978,2695,3203,5638,6.97
 spain,41,074347418X,4.33,1999.0,"Ransom (Highlands' Lairds, #2)",22116,110,541,3237,7773,12662,18.58
 usa,51,074347418X,4.33,1999.0,"Ransom (Highlands' Lairds, #2)",22116,110,541,3237,7773,12662,18.58
 spain,29,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 portugal,29,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 malaysia,33,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,28,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,33,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 australia,26,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 canada,37,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,29,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 canada,25,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,19,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,43,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 canada,18,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 united kingdom,26,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,31,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,51,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,32,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,28,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 usa,36,034537472X,3.98,1991.0,"The Sapphire Rose (The Elenium, #3)",23232,204,1275,5743,8669,8494,0.99
 india,21,8173711461,4.19,1999.0,Wings of Fire: An Autobiography,24450,258,785,4068,10002,11562,18.25
 usa,33,140003468X,3.89,1985.0,Love in the Time of Cholera,283806,11450,23825,65668,110544,111974,"1,372.51"
 norway,26,140003468X,3.89,1985.0,Love in the Time of Cholera,283806,11450,23825,65668,110544,111974,"1,372.51"
 usa,23,140003468X,3.89,1985.0,Love in the Time of Cholera,283806,11450,23825,65668,110544,111974,"1,372.51"
 usa,36,140003468X,3.89,1985.0,Love in the Time of Cholera,283806,11450,23825,65668,110544,111974,"1,372.51"
 usa,26,140003468X,3.89,1985.0,Love in the Time of Cholera,283806,11450,23825,65668,110544,111974,"1,372.51"
 germany,26,3426619148,3.93,1998.0,Riptide,11835,86,671,3485,5469,4172,36.50
 germany,19,3426619148,3.93,1998.0,Riptide,11835,86,671,3485,5469,4172,36.50
 portugal,29,1569319626,4.15,1988.0,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",26303,545,1241,4803,7085,12929,Not available
 usa,35,1569319626,4.15,1988.0,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",26303,545,1241,4803,7085,12929,Not available
 usa,25,1569319626,4.15,1988.0,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",26303,545,1241,4803,7085,12929,Not available
 usa,12,1569319626,4.15,1988.0,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",26303,545,1241,4803,7085,12929,Not available
 usa,14,1569319626,4.15,1988.0,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",26303,545,1241,4803,7085,12929,Not available
 france,24,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 france,34,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 france,30,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 france,25,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 france,27,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 france,32,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 france,34,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 belgium,39,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 belgium,44,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 france,31,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 france,32,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 switzerland,35,2226135022,4.2,1996.0,Oscar et la dame rose,9928,255,663,2516,5141,7921,14.53
 usa,17,006440174X,4.28,1981.0,"Good Night, Mr. Tom",24828,306,889,3984,10064,15151,4.23
 united kingdom,23,006440174X,4.28,1981.0,"Good Night, Mr. Tom",24828,306,889,3984,10064,15151,4.23
 usa,25,006440174X,4.28,1981.0,"Good Night, Mr. Tom",24828,306,889,3984,10064,15151,4.23
 united kingdom,24,006440174X,4.28,1981.0,"Good Night, Mr. Tom",24828,306,889,3984,10064,15151,4.23
 canada,57,006440174X,4.28,1981.0,"Good Night, Mr. Tom",24828,306,889,3984,10064,15151,4.23
 canada,77,006440174X,4.28,1981.0,"Good Night, Mr. Tom",24828,306,889,3984,10064,15151,4.23
 usa,52,006440174X,4.28,1981.0,"Good Night, Mr. Tom",24828,306,889,3984,10064,15151,4.23
 usa,48,006440174X,4.28,1981.0,"Good Night, Mr. Tom",24828,306,889,3984,10064,15151,4.23
 portugal,26,1853262439,3.74,1594.0,The Comedy of Errors,16049,252,1392,5964,6717,4514,3.91
 portugal,20,1853262439,3.74,1594.0,The Comedy of Errors,16049,252,1392,5964,6717,4514,3.91
 usa,30,1853262439,3.74,1594.0,The Comedy of Errors,16049,252,1392,5964,6717,4514,3.91
 usa,37,1853262439,3.74,1594.0,The Comedy of Errors,16049,252,1392,5964,6717,4514,3.91
 canada,27,1563893304,4.24,1996.0,Kingdom Come,43036,926,1529,6278,13434,23141,26.00
 usa,31,1563893304,4.24,1996.0,Kingdom Come,43036,926,1529,6278,13434,23141,26.00
 usa,29,1563893304,4.24,1996.0,Kingdom Come,43036,926,1529,6278,13434,23141,26.00
 usa,28,1563893304,4.24,1996.0,Kingdom Come,43036,926,1529,6278,13434,23141,26.00
 usa,25,1563893304,4.24,1996.0,Kingdom Come,43036,926,1529,6278,13434,23141,26.00
 spain,17,8423648990,3.99,1999.0,Marina,18260,304,1299,5383,9274,8669,194.24
 france,33,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,47,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,56,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,31,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,30,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,37,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,57,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,71,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 canada,35,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,52,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,50,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 usa,38,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
 far away...,29,1878424114,4.07,2013.0,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,41427,937,2052,8085,13673,18216,3.69
